ID_AUFTRAG_ZPM,n0_3,STW_NUM,BIEGESTEIFIGKEIT,MASSE,DATUM_GESAMT_BAUJAHR,V_SOLL_IST,BETA_HT_M_DEB,HOEHE_KONST_UEB_MITTE_DEB,Ssp_Randkonstruktion,WANDSCHIEFE_RAHMEN_P1_NUM2,DEB_I_LAGERUNG_UEBERBAU2
17,5.605,12.1,4093.9,15,1992,140,1.29,0.62,1,5.202,0
19,2.714,19.5,11737.4,27.2,1981,120,1,0.8,1,4.58999999999999,0
68,4.472,13.85,6079,20.38,2003,200,1,0.65,1,0,0
124,3.867,19.5,17477,19.94,1995,160,1.06,1,1,0,0
125,3.902,19.5,17477,19.59,1995,200,1.05,1,1,0,0
128,4.43,14.55,7979,22.38,2000,200,1,0.75,1,3.31200000000001,0
179,4.318,17.3,13483,19.92,2004,160,1.9,0.9,1,0.702000000000001,0
239,6.451,10.49,3695,18.09,2001,200,2.19,0.55,1,0,0
241,7.029,8.97,2249,17.35,2001,200,1.93,0.45,1,1.17,0
244,15.364,4.62,520,11.93,1999,200,1.34,0.31,1,0,0
245,15.308,4.62,530,12.25,1999,200,1.34,0.31,1,0,0
319,5.005,13.73,6336,17.56,2002,200,1.05,0.71,1,0,0
321,7.49,10.48,4525,16.5,2001,200,1.89,0.63,1,0.116999999999996,0
327,6.862,12.4,10227,22.67,2002,200,1.55,0.8,1,0,0
460,29.375,6.9,9687,12.22,1994,190,0.98,0.52,1,0,0
629,5.315,11.07,2417,14.06,2002,160,1.22,0.5,1,16.065,0
630,5.315,11.07,2417,14.06,2002,160,1.22,0.5,1,16.065,0
688,3.874,17.6,9836,16.85,2002,160,1.15,0.84,1,0,0
689,3.874,17.6,9836,16.85,2002,160,1.15,0.84,1,0,0
694,9.055,7.8,1604,13.04,1996,160,1,0.47,1,24.2181,0
695,9.055,7.8,1604,13.04,1996,160,1,0.47,1,24.2181,0
704,16.2,5.7,887,7.9,1958,160,0.932,0.45,1,0,0
940,21.63,4.4,673,9.47,1934,200,0.82,0.4,1,0,1
941,21.63,4.4,673,9.47,1934,200,0.82,0.4,1,0,1
963,22.27,4.2,536,8.57,1953,200,0.774,0.35,1,0,1
964,22.521,4.2,536,8.38,1953,200,0.774,0.35,1,0,1
1070,5.608,11.3,3462,16.66,1985,200,1.23,0.55,1,7.569,1
1071,5.608,11.3,3462,16.66,1985,200,1.23,0.55,1,7.569,1
1152,10.593,5.4,348,9,1986,120,1.105,0.27,1,0,0
1153,10.593,5.4,348,9,1986,120,1.105,0.27,1,0,0
1241,4.227,17.94,14879,19.84,1989,160,1.63,0.93,1,0,0
1242,5.14,15.96,13497,19.43,1989,160,1.6,0.93,1,0,0
1314,8.093,12.6,10425,15.58,1946,120,1.022,0.87,1,0,0
1315,8.093,12.6,10425,15.58,1946,120,1.022,0.87,1,0,0
1316,8.093,12.6,10425,15.58,1946,120,1.022,0.87,1,0,0
1317,8.093,12.6,10425,15.58,1946,120,1.022,0.87,1,0,0
1318,8.093,12.6,10425,15.58,1946,120,1.022,0.87,1,0,0
1319,8.093,12.6,10425,15.58,1946,120,1.022,0.87,1,0,0
1320,8.093,12.6,10425,15.58,1946,120,1.022,0.87,1,0,0
1321,8.093,12.6,10425,15.58,1946,120,1.022,0.87,1,0,0
1322,8.093,12.6,10425,15.58,1946,120,1.022,0.87,1,0,0
1323,8.093,12.6,10425,15.58,1946,120,1.022,0.87,1,0,0
1324,8.093,12.6,10425,15.58,1946,120,1.022,0.87,1,0,0
1325,8.093,12.6,10425,15.58,1946,120,1.022,0.87,1,0,0
1338,5.465,13,5186,15,1982,140,1,0.65,1,0,1
1343,12.612,8.45,4115,12.52,1951,140,0.845,0.67,1,11.997,1
1345,4.04,13.2,2802,13.95,1988,160,1.187,0.5,1,0,1
1346,8.339,8.4,1855,13.22,1988,160,1,0.44,1,0,0
1431,5.765,11,3221,16.33,1982,160,1.24,0.53,1,15.003,1
1458,19.102,4.7,832,11.53,1988,160,1.951,0.36,1,0,0
1459,19.102,4.7,832,11.53,1988,160,1.951,0.36,1,0,0
1599,13.484,5.8,909,10.9,1973,110,0.95,0.45,1,0,0
1684,6.367,13.3,9201,17.9,1972,130,1.01,0.93,1,0,0
1793,12.964,4.8,307,8.49,1957,200,0.8,0.32,1,0,1
1797,11.474,7.2,1560,10.88,1937,200,1.169,0.56,1,0,1
1798,11.474,7.2,1560,10.88,1937,200,1.169,0.56,1,0,1
1882,5.797,12,4770,16.89,1976,200,1.25,0.66,1,2.73600000000001,0
1883,3.9,12.6,2077,13.37,1993,200,1.3,0.47,1,0,0
1884,4.401,11.9,2292,14.56,1993,200,1.53,0.47,1,0,0
1888,9.823,6.6,869,11.71,1993,200,1.82,0.35,1,0,0
1890,14.783,5.6,1196,13.73,1933,200,1.059,0.43,1,0,0
1901,14.565,5.6,761,9,1931,160,1.442,0.44,1,0,0
1902,6.325,7,545,14,1994,160,1.038,0.3,1,0,0
1903,13.142,5,350,8,1981,160,1.18,0.3,1,0,0
1904,11.585,6,705,10,1931,160,1.33,0.41,1,0,0
1907,4.795,12.2,3037,14.71,1975,160,1.73,0.55,1,16.29,0
1944,5.963,12.89,6110,15.36,1974,160,1.82,0.66,1,0,0
1959,18.748,4.5,701,12,1967,200,0.881,0.35,1,0,0
1996,4.063,13.5,4444,20,1994,160,1.02,0.53,1,0.9,0
2007,5.887,10.8,2293,12,2004,100,2.037,0.45,1,0,0
2029,4.475,17.2,14206,20,1989,200,1.052,0.94,1,22.86,0
2141,10.585,7.05,1280,11.41,1930,160,1.079,0.55,1,0,1
2142,10.585,7.05,1280,11.41,1930,160,1.079,0.55,1,0,1
2144,12.72,5.8,679,9.15,1940,160,1.019,0.45,1,0,1
2145,12.737,5.8,788,10.59,1940,160,1.019,0.45,1,0,1
2198,5.551,11,2743,15,1980,200,1.31,0.51,1,0,0
2199,5.551,11,2743,15,1980,200,1.31,0.51,1,0,0
2203,6.699,9.6,2317,15,1980,200,1.37,0.5,1,0,0
2204,6.699,9.6,2317,15,1980,200,1.37,0.5,1,0,0
2272,5.933,11.65,5200,19.79,1989,100,1.302,0.65,1,0,0
2418,14.476,5.5,830,10.68,1970,160,0.843,0.28,1,4.5,1
2419,14.476,5.5,830,10.68,1970,160,0.843,0.28,1,4.5,1
2420,4.948,15.35,10261,18.63,1975,160,0.99,0.83,1,0,0
2421,4.944,15.35,10261,18.66,1975,160,0.99,0.83,1,0,0
2476,9.698,7,1264,13.81,1994,100,1,0.4,1,0,0
2477,9.793,7,1230,13.18,1994,100,1,0.4,1,0,0
2496,5.305,13.84,6454,15.42,1982,160,1.18,0.7,1,0,0
2497,5.305,13.84,6454,15.42,1982,160,1.18,0.7,1,0,0
2503,4.511,13.4,5666,21.31,1985,160,2.09,0.6,1,0,0
2505,4.511,13.4,5666,21.31,1985,160,2.09,0.6,1,0,0
2554,10.604,6,717,12.14,1997,140,1,0.345,1,0,0
2555,10.604,6,717,12.14,1997,140,1,0.345,1,0,0
2566,5.561,12.4,4361,14.72,1981,160,1.11,0.6,1,0,0
2567,5.603,12.4,4361,14.5,1981,160,1.11,0.6,1,0,0
2575,10.407,6.7,1003,11.34,1981,160,1.13,0.4,1,0,0
2576,10.352,6.7,1003,11.46,1981,160,1.13,0.4,1,0,0
2779,4.651,16.5,14269,21.96,1981,250,1,0.85,1,0,0
2780,4.651,16.5,14269,21.96,1981,250,1,0.85,1,0,0
2825,16.94,4.35,421,10.11,1997,160,1,0.26,1,0,1
2826,16.94,4.35,421,10.11,1997,160,1,0.26,1,0,1
2849,21.479,4.5,539,7.03,1977,160,0.828,0.37,1,0,1
2875,14.977,4.9,455.43,8.69,1978,200,1.595,0.3,1,0,0
2876,14.977,4.9,455.43,8.69,1978,200,1.595,0.3,1,0,0
2879,11.307,5,557,17.2,1989,200,1,0.28,1,0,1
2880,9.73,5.2,466,16.61,1982,200,0.949,0.28,1,0,1
2882,5.893,14.15,10155,18,1991,200,1.56,0.75,1,19.74798,0
2883,5.893,14.15,10155,18,1991,200,1.856,0.75,1,19.74798,0
2888,7.683,10.5,4720,16.23,1990,200,2.05,0.6,1,0,0
2889,7.683,10.5,4720,16.23,1990,200,2.05,0.6,1,0,0
2890,6.23,12.1,6082,18.04,1989,200,2.44,0.64,1,5.58,0
2891,6.23,12.1,6082,18.04,1989,200,2.44,0.64,1,5.58,0
2916,12.436,5.26,592.6,12.35,1988,200,1.7,0.32,1,8.451,0
2917,12.436,5.26,592.6,12.35,1988,200,1.7,0.32,1,8.451,0
2918,21.463,5,1301,11.15,1991,200,1.92,0.32,1,0,0
2919,30.503,5,1301,5.52,1991,200,1.92,0.32,1,0,0
2922,12.04,5.6,650,11.25,1991,200,2.213,0.31,1,0,0
2923,12.913,5.6,650,9.78,1991,200,2.213,0.31,1,0,0
2949,4.659,15,7656.8,17.19,1973,160,1.225,0.7,1,16.065,1
2950,4.653,15,7656.8,17.24,1974,160,1.225,0.7,1,16.065,1
2951,6.091,11.8,4678.6,16.05,1974,160,1.636,0.63,1,0,1
2952,6.346,11.8,5163.5,16.32,1974,160,1.636,0.63,1,0,1
2957,5.642,11.5,3285,14.56,1973,160,1.534,0.55,1,0,0
2958,5.642,11.5,3285,14.56,1973,160,1.534,0.55,1,0,0
2991,7.574,9.18,1661,10.06,1986,70,1.083,0.51,1,0,0
3058,11.201,6.35,926,11.2,1984,160,1,0.36,1,0,0
3178,4.187,17.46,13533,20.5,1988,160,1.06,0.953,1,0,0
3180,4.471,16,10107,19.04,1973,160,1.806,0.75,1,2.61000000000001,1
3194,3.662,14.442,5192,21.96,1992,100,1.28,0.56,1,19.8,0
3220,35.241,4,956.1,7.42,1975,160,0.764,0.26,1,0,0
3221,7.307,7.3,746,12.14,1972,160,1.086,0.36,1,0,1
3222,7.307,7.3,746,12.14,1972,160,1.086,0.36,1,0,1
3247,7.852,7.2,869,12.94,1986,160,1.11,0.34,1,0,0
3248,7.852,7.2,869,12.94,1986,160,1.11,0.34,1,0,0
3259,4.294,15.32,7294,17.72,1989,160,1.19,0.7,1,11.745,0
3260,4.294,15.32,7294,17.72,1989,160,1.19,0.7,1,11.745,0
3265,12.097,5.63,637,10.69,1974,160,1.013,0.34,1,0,1
3266,12.097,5.63,637,10.69,1974,160,1.013,0.34,1,0,1
3270,3.315,19,11380,19.61,1991,160,1.22,0.82,1,17.964,0
3271,3.315,19,11380,19.61,1991,160,1.22,0.82,1,17.964,0
3306,5.426,12.43,4333,15.21,1976,160,1.07,0.6,1,3.66839999999999,1
3307,5.426,12.43,4333,15.21,1976,160,1.07,0.6,1,3.66839999999999,1
3372,11.236,5.07,358,10.59,1995,140,1.343,0.27,1,0,0
3373,11.236,5.07,358,10.59,1995,140,1.343,0.27,1,0,0
3443,12.895,4.5,202,7.31,1973,160,0.828,0.245,1,0,1
3444,12.895,4.5,202,7.31,1973,160,0.828,0.245,1,0,1
3534,5.622,10.5,3172,20.37,1976,130,1.04,0.55,1,14.08896,0
3535,5.622,10.5,3172,20.37,1976,130,1.04,0.55,1,14.08896,0
3599,13.204,4.72,326.13,9.3,1979,200,1.29,0.28,1,0,1
3608,5.574,13.55,8133,19.16,1993,200,1.208,0.82,1,0,0
3609,5.574,13.55,8133,19.16,1993,200,1.208,0.82,1,0,0
3620,4.992,13.12,4920,16.44,1981,140,1,0.604,1,5.697,0
3621,4.488,13.78,5376,18.26,1998,140,1,0.61,1,0,0
3656,11.908,5.6,668,11.82,1983,160,0.878,0.32,1,0,1
3657,23.01,3.8,519,11.6,2003,160,0.902,0.28,1,0,1
3658,23.01,3.8,519,11.6,2003,160,0.902,0.28,1,0,1
3659,18.166,4.3,519,11.35,2004,160,1.078,0.28,1,0,1
3666,6.037,11.77,4498.9,15.87,1979,200,0.999,0.6,1,0,1
3667,6.037,11.77,4498.9,15.87,1979,200,0.999,0.6,1,0,1
3668,6.084,11.3,4058.2,16.59,1989,200,1,0.61,1,0,0
3669,6.084,11.3,4058.2,16.59,1989,200,1,0.61,1,0,0
3675,4.588,15.95,10246.3,18.56,1990,200,1,0.8,1,0,0
3676,4.588,15.95,10246.3,18.56,1990,200,1,0.8,1,0,0
3677,4.655,13.93,5658,17.11,1979,200,1.109,0.65,1,0,1
3678,4.655,13.93,5658,17.11,1979,200,1.109,0.65,1,0,1
3694,6.385,8.65,1260,13.621,2001,140,0.98,0.38,1,0,0
3695,6.392,8.65,1260,13.592,2001,140,0.98,0.38,1,0,0
3886,5.327,12.5,4871,17.35,1986,160,1.264,0.6,1,0,0
3887,5.053,12.9,5212,18.19,1986,160,1.264,0.6,1,0,0
3892,13.89,5.15,544,9.89,1974,160,1.05,0.3,1,0,1
3893,13.449,5.15,544,10.55,1974,160,1.05,0.3,1,0,1
3930,16.623,6.75,2348,10.1,1928,160,0.87,0.55,1,0,1
3944,4.369,14.45,6469,19.18,1990,130,0.99,0.67,1,3.6,1
3947,4.377,14.45,7005,20.69,1990,130,0.99,0.67,1,3.6,1
3962,15.654,7,4347,18.23,1936,160,0.969,0.71,1,0,1
3963,15.714,7,4347,18.09,1936,160,0.969,0.71,1,0,1
3976,8.458,8.83,2275.4,12.91,1980,160,1.078,0.5,1,0,1
3977,8.458,8.83,2275.4,12.91,1980,160,1.078,0.5,1,0,1
4015,11.598,8.8,6977,21.34,1984,280,0.95,0.68,1,0,1
4070,4.585,16,11990,21.47,1991,280,1,0.85,1,0,0
4071,4.585,16,11990,21.47,1991,280,1,0.85,1,0,0
4097,7.545,13,14372,21.81,1991,280,1,0.9,1,9,0
4098,7.545,13,14372,21.81,1991,280,1,0.9,1,0,0
4278,7.889,11.4,9373,22,1982,280,1,0.8,1,0,0
4279,7.889,11.4,9373,22,1982,280,1,0.8,1,0,0
4303,5.366,13.16,5789,16.54,1985,200,1,0.63,1,7.47450000000001,1
4304,5.366,13.16,5789,16.54,1985,200,1,0.63,1,7.47450000000001,1
4315,5.32,13.6,7693.3,19.603,1991,160,0.99,0.73,1,13.87629,1
4316,5.32,13.6,7693.3,19.603,1991,160,0.99,0.73,1,13.87629,1
4518,7.135,10.7,3748,13.86,1977,200,0.928,0.56,1,0,1
4519,7.135,10.7,3748,13.86,1977,200,0.928,0.56,1,0,1
4522,5.343,10,1677.38,14.5,1979,140,1.09,0.51,1,0,0
4523,5.616,9.9,1677.38,13.66,1977,200,1.12,0.51,1,0,0
4524,5.59,9.9,1677.38,13.79,1977,200,1.12,0.51,1,0,0
4552,3.35,19,10488,17.69,1998,160,1,0.8,1,0,0
4553,4.902,16.94,16480,20.55,1997,160,1.69,0.98,1,15.093,0
4563,3.041,20,11321,18.88,1998,110,1.48,0.79,1,0,0
4571,5.074,13.67,5279,14.49,1974,160,0.72,0.64,1,5.796,1
4572,4.976,13.67,5544,15.82,1974,160,0.72,0.64,1,5.796,1
4699,4.931,15,8691,17.42,1998,160,1,0.8,1,0,0
4918,7.077,10.8,4988,18.06,1979,140,1.32,0.56,1,2.7,1
5088,6.791,12.924,11618.4,22.282,1988,280,1.7,0.83,1,0,0
5089,6.741,12.924,11618.4,22.612,1988,280,1.7,0.83,1,0,0
5090,11.81,7.1,1728,12.03,1934,200,1.06,0.49,1,0,1
5091,11.81,7.1,1728,12.03,1934,200,1.06,0.49,1,0,1
5092,11.81,7.1,1728,12.03,1934,200,1.06,0.49,1,0,1
5093,11.81,7.1,1728,12.03,1934,200,1.06,0.49,1,0,1
5094,11.81,7.1,1728,12.03,1934,200,1.06,0.49,1,0,1
5095,11.81,7.1,1728,12.03,1934,200,1.06,0.49,1,0,1
5104,5.931,12.2,5199,16.46,1991,200,1.052,0.62,1,0.539999999999995,0
5105,5.964,12.2,5053,15.82,1991,200,1.052,0.62,1,0.603000000000002,0
5157,5.173,11.7,2662,13.1,1976,200,0.95,0.5,1,0,1
5158,5.173,11.7,2662,13.1,1976,200,0.95,0.5,1,0,1
5161,4.629,13.85,4687,14.67,1976,200,0.98,0.61,1,0,1
5177,21.162,4.5,812,10.91,1978,200,1.12,0.39,1,0,1
5178,21.162,4.5,812,10.91,1978,200,1.12,0.39,1,0,1
5179,12.266,8.59,4253,12.81,2004,200,1.39,0.65,1,18,1
5180,12.266,8.59,4253,12.81,2004,200,1.39,0.65,1,18,1
5210,3.88,19.88,20322,21.32,1998,180,1,0.98,1,0,0
5211,5.376,14,7561,16.8,1999,180,1.03,0.75,1,0,0
5411,15.611,4.6,398,9,1974,120,1.419,0.34,1,0,0
5455,13.855,6.2,1427.8,12.42,1926,200,0.901,0.45,1,0,1
5456,13.855,6.2,1427.8,12.42,1926,200,0.901,0.45,1,0,1
5462,12.421,6.786,2122.73,16.01,2012,140,2.25,0.531,1,9.108,0
5463,13.432,6.786,2122.73,13.69,2012,140,2.33,0.531,1,9.108,0
5464,7.531,9.4,2370.5,13.21,1979,160,1,0.5,1,0,1
5465,7.531,9.4,2370.5,13.21,1979,160,1,0.5,1,0,1
5466,4.284,16,9006.3,18.48,2002,160,1.16,0.8,1,0,0
5467,4.284,16,9006.3,18.48,2002,160,1.16,0.8,1,0,0
5531,4.238,19,19043.1,20.07,2002,160,1.57,1,1,0,0
5538,5.708,11.6,3291.98,13.77,1983,160,1.99,0.46,1,0,0
5623,5.201,13.51,5570,15.25,1982,150,1.33,0.65,1,2.6433,0
5624,5.201,13.51,5570,15.25,1982,150,1.33,0.65,1,2.6433,0
5628,20.966,5.4,1271,8.39,1972,150,0.9,0.47,1,0,1
5629,21.402,5.4,1326,8.4,1972,150,0.9,0.47,1,0,1
5630,4.607,15.35,8943,18.73,1989,140,1,0.76,1,0,0
5631,4.954,14.93,8643,17.49,1989,140,1,0.76,1,0,0
5648,5.361,12.5,4828,16.98,1978,160,1,0.64,1,18,1
5649,5.392,12.5,4775,16.6,1978,160,1,0.64,1,18,1
5652,7.085,8.75,1405,11.78,1978,200,0.96,0.4215,1,0,1
5653,7.14,8.75,1405,11.6,1978,200,0.96,0.4215,1,0,1
5654,20.262,5,1041,10.01,1941,200,0.95,0.43,1,0,1
5655,19.956,5,1041,10.32,1941,200,0.95,0.43,1,0,1
5672,41.551,2.9,436,8.81,1978,200,0.674,0.35,1,0,1
5673,41.551,2.9,436,8.81,1978,200,0.674,0.35,1,0,1
5678,10.671,9.5,5105,13.58,1985,200,0.94,0.79,1,0,1
5679,10.671,9.5,5105,13.58,1985,200,0.94,0.79,1,0,1
5680,10.671,9.5,5105,13.58,1985,200,0.94,0.79,1,0,1
5681,10.671,9.5,5105,13.58,1985,200,0.94,0.79,1,0,1
5704,8.342,7.91,1369,12.4,1983,200,1,0.41,1,0,0
5705,8.342,7.91,1369,12.4,1983,200,1,0.41,1,0,0
5706,8.455,7.61,1164,11.98,1983,200,1,0.39,1,1.9827,0
5707,8.455,7.61,1164,11.98,1983,200,1,0.39,1,1.9827,0
5708,5.74,11.8,3829,14.79,1977,200,1,0.56,1,0,1
5709,5.91,11.8,3829,13.95,1977,200,1,0.56,1,0,1
5761,16.807,4.75,366,6.28,1971,160,1.19,0.22,1,0,0
5762,16.807,4.75,366,6.28,1971,160,1.19,0.22,1,0,0
5771,5.198,12.2,2911,12,1974,160,1.56,0.52,1,15.3,0
5773,5.198,12.2,2911,12,1974,160,1.56,0.52,1,15.3,0
5778,17.014,6.2,1907,11,1934,160,1.11,0.55,1,0,0
5779,17.014,6.2,1907,11,1934,160,1.11,0.55,1,0,0
5801,14.426,5,369,7,1970,160,1.03,0.24,1,0,0
5802,14.426,5,369,7,1970,160,1.03,0.24,1,0,0
5803,4.957,16,11008,16.87,1974,160,1.31,0.83,1,0,0
5804,4.957,16,11008,16.87,1974,160,1.31,0.83,1,0,0
5806,8.876,9,3132,14.95,1987,160,1.618,0.54,1,0,0
5808,6.821,11.22,4393,14.7,1990,160,2.67,0.55,1,0,0
5809,6.821,11.22,4393,14.7,1990,160,2.67,0.55,1,0,0
5810,22.567,6.1,2992,10.47,1950,160,1.28,0.55,1,0,0
5812,5.751,11.5,3273,13.96,1972,160,1.39,0.55,1,0,0
5813,5.751,11.5,3273,13.96,1972,160,1.39,0.55,1,0,0
5814,4.302,14,3896,13.52,1973,160,1.19,0.54,1,0,0
5815,4.302,14,3896,13.52,1973,160,1.19,0.54,1,0,0
5818,8.452,6.6,445,8.1,1974,130,0.89,0.28,1,0,0
5829,5.436,15,9580,15.8,1974,150,1.11,0.81,1,0,0
5830,5.436,15,9580,15.8,1974,150,1.11,0.81,1,0,0
5836,7.056,10.6,3072,12.06,1976,130,0.99,0.55,1,26.1,0
5837,7.056,10.6,3072,12.06,1976,130,0.99,0.55,1,26.1,0
5843,5.957,15.2,13383,17.43,1976,160,1.98,0.9,1,0,0
5844,5.957,15.2,13383,17.43,1976,160,1.98,0.9,1,0,0
5851,4.935,16,10775,16.66,1973,160,1.32,0.83,1,0,0
5852,4.935,16,10775,16.66,1973,160,1.32,0.83,1,0,0
5863,9.165,7.26,888,9.39,1969,160,1.07,0.25,1,9.9,0
5864,9.165,7.26,888,9.39,1969,160,1.07,0.25,1,9.9,0
5869,5.299,15,8491,14.74,1973,160,1.31,0.76,1,5.4,0
5870,5.977,15,9946,13.57,1973,160,1.31,0.76,1,5.4,0
5874,15.794,4.3,262,7.58,1966,160,1.073,0.22,1,0,0
5875,18.074,4.3,363,8.02,1966,160,1.073,0.22,1,0,0
5896,5.478,15.89,16260,20.97,1990,160,1.12,0.97,1,8.91,0
5897,5.478,15.89,16260,20.97,1990,160,1.12,0.97,1,8.91,0
5898,7.305,9.14,1372,9.09,1969,160,0.97,0.42,1,16.47,0
5899,7.506,9.14,1372,8.61,1969,160,0.97,0.42,1,16.47,0
5994,13.62,8,3252,10.56,1969,160,1.04,0.55,1,24.3,0
5995,13.62,8,3252,10.56,1969,160,1.04,0.55,1,24.3,0
6025,9.572,5.8,303,7.21,1970,160,0.88,0.26,1,0,0
6026,9.572,5.8,303,7.21,1970,160,0.88,0.26,1,0,0
6085,14.072,5.2,909,15.49,1981,200,1.12,0.33,1,0,0
6115,13.45,4.8,404,10.38,1983,120,1,0.29,1,0,0
6150,4.052,18.53,14222,18.13,1986,160,1.48,0.9,1,0,0
6151,4.138,18.53,13621,16.65,1986,160,1.6,0.9,1,0,0
6157,5.943,10.5,2300,13.22,1979,160,1.03,0.48,1,0,0
6209,3.955,14.45,3977,14.39,1983,130,1.32,0.54,1,0,0
6234,4.214,16,6829,14.48,1983,130,1.7,0.68,1,0,0
6257,4.214,16,6829,14.48,1983,130,1.7,0.68,1,0,0
6292,4.943,16,11876,18.3,1985,160,2.22,0.88,1,0,0
6293,4.943,16,11876,18.3,1985,160,2.22,0.88,1,0,0
6409,8.75,8.6,2896,17.06,1987,280,2.06,0.48,1,0,0
6410,8.75,8.6,2896,17.06,1987,280,2.06,0.48,1,0,0
6526,45.673,2.5,250,7.57,1973,160,1.22,0.22,1,0,0
6527,45.673,2.5,250,7.57,1973,160,1.22,0.22,1,0,0
6538,8.358,7.3,825,10.26,1977,160,1.18,0.33,1,18,0
6539,8.539,7.3,788,9.39,1977,160,1.18,0.33,1,18,0
6640,16.491,5.2,772,9.58,1932,200,1.12,0.45,1,0,1
6657,11.212,8.7,2954,10.12,1930,200,1.53,0.57,1,0,1
6667,11.905,7.72,2034,9.97,1931,160,1.246,0.52,1,5.004,1
6755,9.949,6.1,561,10.1,1934,200,1.12,0.39,1,4.5,1
6762,18.274,3.8,219,7.76,1990,200,1,0.25,1,0,1
6844,5.112,12.7,3913,14.2,1977,120,1.057,0.59,1,0,0
6851,5.886,12.28,5850,18.32,1985,140,1.3,0.63,1,0,0
6854,6.162,12.6,8649,22.3,1991,200,1.93,0.7,1,0,0
6963,5.578,13.2,5778,15.09,1984,160,1.009,0.65,1,0,1
6964,5.344,13.2,5798,16.5,1984,160,1,0.65,1,0,1
7017,12.63,4.8,267,7.78,1975,160,0.844,0.26,1,0,0
7018,11.8,4.8,287,9.58,1975,160,0.844,0.26,1,0,0
7280,7.646,6.8,538,10.62,1978,160,0.908,0.34,1,0,1
7281,7.646,6.8,538,10.62,1978,160,1.2,0.34,1,0,1
7283,9.834,6.2,615,10.62,1978,160,1.07,0.32,1,0,1
7290,11.06,7,838,7.04,1939,160,0.793,0.4,1,0,1
7291,11.06,7,838,7.04,1939,160,0.748,0.4,1,0,1
7293,22.414,4.8,1444,13.36,1945,160,2.04,0.58,1,0,0
7317,12.729,4.7,224,6.99,1993,130,1.1,0.27,1,0,0
7345,16.384,4.5,410,9.19,1978,160,1.07,0.26,1,0,0
7438,3.247,19.69,13485,21,1989,140,1.121,0.86,1,15.228,0
7439,3.228,19.69,12058,19,1989,140,1.217,0.82,1,15.228,0
7473,4.924,11.75,2493,13.31,1987,140,1.05,0.6,1,0,0
7474,4.941,11.75,2490,13.2,1987,140,1.05,0.6,1,0,0
7509,9.767,6.7,1033,13.26,1980,160,1.02,0.41,1,0,1
7510,9.767,6.7,1033,13.26,1980,160,1.02,0.41,1,0,1
7523,6.594,9.8,2297,14.13,1974,160,1.03,0.46,1,0,1
7524,6.594,9.8,2297,14.13,1974,160,1.03,0.46,1,0,1
7532,22.174,3.57,268,8.28,1978,160,1.261,0.28,1,0,1
7533,22.587,3.57,268,7.98,1978,160,1.261,0.28,1,0,1
7542,4.535,12.5,3126,15.36,1989,130,1,0.55,1,0,0
7543,4.588,12.5,3155,15.15,1989,130,1,0.55,1,0,0
7549,9.765,6.8,466,5.64,1962,130,0.962,0.32,1,0,1
7550,9.765,6.8,466,5.64,1962,130,0.962,0.32,1,0,1
7561,6.253,10,2174,13.72,1980,160,1.006,0.5,1,0,1
7562,6.253,10,2174,13.72,1980,160,1.006,0.5,1,0,1
7726,8.243,10,4332,15.73,1969,200,0.94,0.65,1,0,1
7727,8.243,10,4332,15.73,1969,200,0.94,0.65,1,0,1
7737,4.208,16.2,7468,15.11,1991,200,1.04,0.75,1,0,0
7738,4.278,15.85,7891,16.86,1991,200,1.12,0.75,1,0,0
7755,3.766,15.3,4520.9,14.35,1985,160,1.03,0.6,1,0,0
7756,3.766,15.3,4520.9,14.35,1983,160,1.03,0.6,1,0,0
7773,17.451,8.6,9789,14.5,1955,160,0.949,0.82,1,0,0
7774,17.451,8.6,9789,14.5,1955,160,0.949,0.82,1,0,0
7784,13.393,5.2,556,10.46,1975,200,0.99,0.33,1,0,1
7785,13.393,5.2,556,10.46,1975,200,0.99,0.33,1,0,1
7842,4.771,14.45,7128,17.72,2005,150,1.18,0.79,1,13.86,0
7843,3.146,18.97,9617,18.51,2005,150,1.06,0.79,1,13.86,0
7873,15.794,5.8,937,8.19,1933,200,0.91,0.42,1,0.9,1
7874,15.794,5.8,937,8.19,1933,200,0.91,0.42,1,0.9,1
7875,15.794,5.8,937,8.19,1933,200,0.91,0.42,1,0.9,1
7876,15.794,5.8,937,8.19,1933,200,0.91,0.42,1,0.9,1
7901,14.452,6.8,1705,9.42,1946,150,0.78,0.52,1,0,1
7902,14.452,6.8,1705,9.42,1946,150,0.78,0.52,1,0,1
8027,5.011,11.7,2817,14.773,1981,140,1.61,0.59,1,0,0
8028,5.011,11.7,2817,14.773,1981,140,1.61,0.59,1,0,0
8033,19.716,6,2442,11.96,1934,160,0.9,0.59,1,12.51,1
8039,16.994,7,4103,14.6,2023,160,0.9,0.72,1,0,1
8040,16.994,7,4103,14.6,2023,160,0.9,0.72,1,0,1
8044,18.045,5.5,1501,12.43,1971,140,0.76,0.55,1,0,1
8045,17.347,5.5,1241,11.12,1971,140,0.76,0.55,1,0,1
8047,18.17,5.5,1517,12.39,1973,140,0.81,0.55,1,0,1
8074,4.683,10.23,1435.92,14.75,1984,100,0.99,0.39,1,0,0
8075,4.683,10.23,1435.92,14.75,1984,100,0.99,0.39,1,0,0
8088,6.633,9.25,1962,15.03,1997,80,1,0.45,1,0,0
